Store,Dept,Date,FutureValue
37,82,2013-03-15,6177.65
37,82,2013-03-22,6177.65
37,82,2013-03-29,6177.65
37,82,2013-04-05,6177.65
37,82,2013-04-12,6177.65
37,82,2013-04-19,6177.65
37,82,2013-04-26,6177.65
37,82,2013-05-03,6177.65
37,82,2013-05-10,6177.65
37,82,2013-05-17,6177.65
37,82,2013-05-24,6177.65
37,82,2013-05-31,6177.65
37,82,2013-06-07,6177.65
37,82,2013-06-14,6177.65
37,82,2013-06-21,6177.65
37,82,2013-06-28,6177.65
37,82,2013-07-05,6177.65
37,82,2013-07-12,6177.65
37,82,2013-07-19,6177.65
37,82,2013-07-26,6177.65
37,83,2012-11-02,2336.2978070175436
37,83,2012-11-09,2336.2978070175436
37,83,2012-11-16,2336.2978070175436
37,83,2012-11-23,2336.2978070175436
37,83,2012-11-30,2336.2978070175436
37,83,2012-12-07,2336.2978070175436
37,83,2012-12-14,2336.2978070175436
37,83,2012-12-21,2336.2978070175436
37,83,2012-12-28,2336.2978070175436
37,83,2013-01-04,2336.2978070175436
37,83,2013-01-11,2336.2978070175436
37,83,2013-01-18,2336.2978070175436
37,83,2013-01-25,2336.2978070175436
37,83,2013-02-01,2336.2978070175436
37,83,2013-02-08,2336.2978070175436
37,83,2013-02-15,2336.2978070175436
37,83,2013-02-22,2336.2978070175436
37,83,2013-03-01,2336.2978070175436
37,83,2013-03-08,2336.2978070175436
37,83,2013-03-15,2336.2978070175436
37,83,2013-03-22,2336.2978070175436
37,83,2013-03-29,2336.2978070175436
37,83,2013-04-05,2336.2978070175436
37,83,2013-04-12,2336.2978070175436
37,83,2013-04-19,2336.2978070175436
37,83,2013-04-26,2336.2978070175436
37,83,2013-05-03,2336.2978070175436
37,83,2013-05-10,2336.2978070175436
37,83,2013-05-17,2336.2978070175436
37,83,2013-05-24,2336.2978070175436
37,83,2013-05-31,2336.2978070175436
37,83,2013-06-07,2336.2978070175436
37,83,2013-06-14,2336.2978070175436
37,83,2013-06-21,2336.2978070175436
37,83,2013-06-28,2336.2978070175436
37,83,2013-07-05,2336.2978070175436
37,83,2013-07-12,2336.2978070175436
37,83,2013-07-19,2336.2978070175436
37,83,2013-07-26,2336.2978070175436
37,85,2012-11-02,102.0
37,85,2012-11-09,103.0
37,85,2012-11-16,102.0
37,85,2012-11-23,99.0
37,85,2012-11-30,96.0
37,85,2012-12-07,95.0
37,85,2012-12-14,94.0
37,85,2012-12-21,95.0
37,85,2012-12-28,95.0
37,85,2013-01-04,95.0
37,85,2013-01-11,95.0
37,85,2013-01-18,96.0
37,85,2013-01-25,96.0
37,85,2013-02-01,96.0
37,85,2013-02-08,97.0
37,85,2013-02-15,98.0
37,85,2013-02-22,97.0
37,85,2013-03-01,93.0
37,85,2013-03-08,92.0
37,85,2013-03-15,91.0
37,85,2013-03-22,91.0
37,85,2013-03-29,91.0
37,85,2013-04-05,93.0
37,85,2013-04-12,92.0
37,85,2013-04-19,92.0
37,85,2013-04-26,93.0
37,85,2013-05-03,93.0
37,85,2013-05-10,95.0
37,85,2013-05-17,95.0
37,85,2013-05-24,94.0
37,85,2013-05-31,94.0
37,85,2013-06-07,94.0
37,85,2013-06-14,94.0
37,85,2013-06-21,94.0
37,85,2013-06-28,94.0
37,85,2013-07-05,94.0
37,85,2013-07-12,94.0
37,85,2013-07-19,94.0
37,85,2013-07-26,93.0
37,87,2012-11-02,1362.8854287869262
37,87,2012-11-09,1332.6383907054778
37,87,2012-11-16,1306.185432427521
37,87,2012-11-23,1287.9592707040965
37,87,2012-11-30,1285.022271730607
37,87,2012-12-07,1280.0191719994982
37,87,2012-12-14,1286.7660914813468
37,87,2012-12-21,1254.6220997996488
37,87,2012-12-28,1256.1065501301991
37,87,2013-01-04,1264.3964266828089
37,87,2013-01-11,1295.0619767859316
37,87,2013-01-18,1230.5734531616117
37,87,2013-01-25,1226.3712497078577
37,87,2013-02-01,1233.3260048101201
37,87,2013-02-08,872.3287720319049
37,87,2013-02-15,895.1484621028931
37,87,2013-02-22,1418.847567062844
37,87,2013-03-01,1462.114837955426
37,87,2013-03-08,1337.9913257441922
37,87,2013-03-15,1319.7428669159608
37,87,2013-03-22,1405.7030004845174
37,87,2013-03-29,1401.4328096850613
37,87,2013-04-05,1423.3628040079566
37,87,2013-04-12,1398.844799532767
37,87,2013-04-19,1366.6135859264969
37,87,2013-04-26,1352.5640825596602
37,87,2013-05-03,1339.7542412546045
37,87,2013-05-10,1342.2335653781638
37,87,2013-05-17,1367.853247988276
37,87,2013-05-24,1384.3820754786711
37,87,2013-05-31,1372.8118962353947
37,87,2013-06-07,1361.6549376793782
37,87,2013-06-14,1358.3491721812989
37,87,2013-06-21,1378.1837651697733
37,87,2013-06-28,1384.7952961659312
37,87,2013-07-05,1354.6301859959594
37,87,2013-07-12,1345.5393308762423
37,87,2013-07-19,1410.0017580887843
37,87,2013-07-26,1436.4478820734166
37,90,2012-11-02,44062.76114035087
37,90,2012-11-09,44062.76114035087
37,90,2012-11-16,44062.76114035087
37,90,2012-11-23,44062.76114035087
37,90,2012-11-30,44062.76114035087
37,90,2012-12-07,44062.76114035087
37,90,2012-12-14,44062.76114035087
37,90,2012-12-21,44062.76114035087
37,90,2012-12-28,44062.76114035087
37,90,2013-01-04,44062.76114035087
37,90,2013-01-11,44062.76114035087
37,90,2013-01-18,44062.76114035087
37,90,2013-01-25,44062.76114035087
37,90,2013-02-01,44062.76114035087
37,90,2013-02-08,44062.76114035087
37,90,2013-02-15,44062.76114035087
37,90,2013-02-22,44062.76114035087
37,90,2013-03-01,44062.76114035087
37,90,2013-03-08,44062.76114035087
37,90,2013-03-15,44062.76114035087
37,90,2013-03-22,44062.76114035087
37,90,2013-03-29,44062.76114035087
37,90,2013-04-05,44062.76114035087
37,90,2013-04-12,44062.76114035087
37,90,2013-04-19,44062.76114035087
37,90,2013-04-26,44062.76114035087
37,90,2013-05-03,44062.76114035087
37,90,2013-05-10,44062.76114035087
37,90,2013-05-17,44062.76114035087
37,90,2013-05-24,44062.76114035087
37,90,2013-05-31,44062.76114035087
37,90,2013-06-07,44062.76114035087
37,90,2013-06-14,44062.76114035087
37,90,2013-06-21,44062.76114035087
37,90,2013-06-28,44062.76114035087
37,90,2013-07-05,44062.76114035087
37,90,2013-07-12,44062.76114035087
37,90,2013-07-19,44062.76114035087
37,90,2013-07-26,44062.76114035087
37,91,2012-11-02,31047.566563223434
37,91,2012-11-09,31069.92781552637
37,91,2012-11-16,31092.28906782931
37,91,2012-11-23,31114.65032013225
37,91,2012-11-30,31137.01157243519
37,91,2012-12-07,31159.37282473813
37,91,2012-12-14,31181.734077041066
37,91,2012-12-21,31204.095329344007
37,91,2012-12-28,31226.456581646948
37,91,2013-01-04,31248.817833949885
37,91,2013-01-11,31271.179086252825
37,91,2013-01-18,31293.540338555762
37,91,2013-01-25,31315.901590858703
37,91,2013-02-01,31338.262843161643
37,91,2013-02-08,31360.62409546458
37,91,2013-02-15,31382.98534776752
37,91,2013-02-22,31405.346600070457
37,91,2013-03-01,31427.707852373398
37,91,2013-03-08,31450.06910467634
37,91,2013-03-15,31472.430356979276
37,91,2013-03-22,31494.791609282216
37,91,2013-03-29,31517.152861585157
37,91,2013-04-05,31539.514113888094
37,91,2013-04-12,31561.875366191034
37,91,2013-04-19,31584.23661849397
37,91,2013-04-26,31606.59787079691
37,91,2013-05-03,31628.959123099852
37,91,2013-05-10,31651.32037540279
37,91,2013-05-17,31673.68162770573
37,91,2013-05-24,31696.042880008667
37,91,2013-05-31,31718.404132311607
37,91,2013-06-07,31740.765384614548
37,91,2013-06-14,31763.126636917485
37,91,2013-06-21,31785.487889220425
37,91,2013-06-28,31807.849141523366
37,91,2013-07-05,31830.210393826303
37,91,2013-07-12,31852.571646129243
37,91,2013-07-19,31874.93289843218
37,91,2013-07-26,31897.29415073512
37,92,2012-11-02,59508.21035087719
37,92,2012-11-09,59508.21035087719
37,92,2012-11-16,59508.21035087719
37,92,2012-11-23,59508.21035087719
37,92,2012-11-30,59508.21035087719
37,92,2012-12-07,59508.21035087719
37,92,2012-12-14,59508.21035087719
37,92,2012-12-21,59508.21035087719
37,92,2012-12-28,59508.21035087719
37,92,2013-01-04,59508.21035087719
37,92,2013-01-11,59508.21035087719
37,92,2013-01-18,59508.21035087719
37,92,2013-01-25,59508.21035087719
37,92,2013-02-01,59508.21035087719
37,92,2013-02-08,59508.21035087719
37,92,2013-02-15,59508.21035087719
37,92,2013-02-22,59508.21035087719
37,92,2013-03-01,59508.21035087719
37,92,2013-03-08,59508.21035087719
37,92,2013-03-15,59508.21035087719
37,92,2013-03-22,59508.21035087719
37,92,2013-03-29,59508.21035087719
37,92,2013-04-05,59508.21035087719
37,92,2013-04-12,59508.21035087719
37,92,2013-04-19,59508.21035087719
37,92,2013-04-26,59508.21035087719
37,92,2013-05-03,59508.21035087719
37,92,2013-05-10,59508.21035087719
37,92,2013-05-17,59508.21035087719
37,92,2013-05-24,59508.21035087719
37,92,2013-05-31,59508.21035087719
37,92,2013-06-07,59508.21035087719
37,92,2013-06-14,59508.21035087719
37,92,2013-06-21,59508.21035087719
37,92,2013-06-28,59508.21035087719
37,92,2013-07-05,59508.21035087719
37,92,2013-07-12,59508.21035087719
37,92,2013-07-19,59508.21035087719
37,92,2013-07-26,59508.21035087719
37,93,2012-11-02,22908.41
37,93,2012-11-09,22908.41
37,93,2012-11-16,22908.41
37,93,2012-11-23,22908.41
37,93,2012-11-30,22908.41
37,93,2012-12-07,22908.41
37,93,2012-12-14,22908.41
37,93,2012-12-21,22908.41
37,93,2012-12-28,22908.41
37,93,2013-01-04,22908.41
37,93,2013-01-11,22908.41
37,93,2013-01-18,22908.41
37,93,2013-01-25,22908.41
37,93,2013-02-01,22908.41
37,93,2013-02-08,22908.41
37,93,2013-02-15,22908.41
37,93,2013-02-22,22908.41
37,93,2013-03-01,22908.41
37,93,2013-03-08,22908.41
37,93,2013-03-15,22908.41
37,93,2013-03-22,22908.41
37,93,2013-03-29,22908.41
37,93,2013-04-05,22908.41
37,93,2013-04-12,22908.41
37,93,2013-04-19,22908.41
37,93,2013-04-26,22908.41
37,93,2013-05-03,22908.41
37,93,2013-05-10,22908.41
37,93,2013-05-17,22908.41
37,93,2013-05-24,22908.41
37,93,2013-05-31,22908.41
37,93,2013-06-07,22908.41
37,93,2013-06-14,22908.41
37,93,2013-06-21,22908.41
37,93,2013-06-28,22908.41
37,93,2013-07-05,22908.41
37,93,2013-07-12,22908.41
37,93,2013-07-19,22908.41
37,93,2013-07-26,22908.41
37,94,2012-11-02,32517.63225792583
37,94,2012-11-09,33241.433089085665
37,94,2012-11-16,32313.694890188613
37,94,2012-11-23,32343.165608069714
37,94,2012-11-30,32162.804814637377
37,94,2012-12-07,33177.77633846249
37,94,2012-12-14,31808.07221746388
37,94,2012-12-21,32564.88025265055
37,94,2012-12-28,31697.66378485706
37,94,2013-01-04,30913.742689219776
37,94,2013-01-11,31511.408847848506
37,94,2013-01-18,31058.17241309469
37,94,2013-01-25,32021.275473449066
37,94,2013-02-01,32690.85018370768
37,94,2013-02-08,33163.056814476164
37,94,2013-02-15,32599.576688589517
37,94,2013-02-22,32131.312273511525
37,94,2013-03-01,31767.054200501116
37,94,2013-03-08,31980.024680874852
37,94,2013-03-15,32327.779151871844
37,94,2013-03-22,33237.7071441563
37,94,2013-03-29,32143.754096409837
37,94,2013-04-05,32653.008101395262
37,94,2013-04-12,32944.178794060535
37,94,2013-04-19,33288.396778911796
37,94,2013-04-26,32749.672056045274
37,94,2013-05-03,33414.53145144291
37,94,2013-05-10,33176.40805096361
37,94,2013-05-17,33772.8953808771
37,94,2013-05-24,34592.1813379717
37,94,2013-05-31,34611.0425974156
37,94,2013-06-07,34612.22142613085
37,94,2013-06-14,34710.06420949611
37,94,2013-06-21,35038.95742104919
37,94,2013-06-28,35137.97903312969
37,94,2013-07-05,35081.39525479798
37,94,2013-07-12,35062.53399535407
37,94,2013-07-19,34739.5349273772
37,94,2013-07-26,34975.30067042601
37,95,2012-11-02,54388.0
37,95,2012-11-09,54281.0
37,95,2012-11-16,54324.0
37,95,2012-11-23,54702.0
37,95,2012-11-30,54367.0
37,95,2012-12-07,54412.0
37,95,2012-12-14,54417.0
37,95,2012-12-21,54444.0
37,95,2012-12-28,54468.0
37,95,2013-01-04,54421.0
37,95,2013-01-11,54432.0
37,95,2013-01-18,54436.0
37,95,2013-01-25,54440.0
37,95,2013-02-01,54439.0
37,95,2013-02-08,54433.0
37,95,2013-02-15,54436.0
37,95,2013-02-22,54436.0
37,95,2013-03-01,54436.0
37,95,2013-03-08,54436.0
37,95,2013-03-15,54435.0
37,95,2013-03-22,54435.0
37,95,2013-03-29,54435.0
37,95,2013-04-05,54435.0
37,95,2013-04-12,54435.0
37,95,2013-04-19,54435.0
37,95,2013-04-26,54435.0
37,95,2013-05-03,54435.0
37,95,2013-05-10,54435.0
37,95,2013-05-17,54435.0
37,95,2013-05-24,54435.0
37,95,2013-05-31,54435.0
37,95,2013-06-07,54435.0
37,95,2013-06-14,54435.0
37,95,2013-06-21,54435.0
37,95,2013-06-28,54435.0
37,95,2013-07-05,54435.0
37,95,2013-07-12,54435.0
37,95,2013-07-19,54435.0
37,95,2013-07-26,54435.0
37,96,2012-11-02,20904.0
37,96,2012-11-09,20900.0
37,96,2012-11-16,20912.0
37,96,2012-11-23,20918.0
37,96,2012-11-30,20885.0
37,96,2012-12-07,20829.0
37,96,2012-12-14,20664.0
37,96,2012-12-21,20622.0
37,96,2012-12-28,20613.0
37,96,2013-01-04,20605.0
37,96,2013-01-11,20638.0
37,96,2013-01-18,20500.0
37,96,2013-01-25,20548.0
37,96,2013-02-01,20575.0
37,96,2013-02-08,20591.0
37,96,2013-02-15,20571.0
37,96,2013-02-22,20639.0
37,96,2013-03-01,20670.0
37,96,2013-03-08,20718.0
37,96,2013-03-15,20745.0
37,96,2013-03-22,20725.0
37,96,2013-03-29,20766.0
37,96,2013-04-05,20801.0
37,96,2013-04-12,20806.0
37,96,2013-04-19,20813.0
37,96,2013-04-26,20809.0
37,96,2013-05-03,20749.0
37,96,2013-05-10,20722.0
37,96,2013-05-17,20716.0
37,96,2013-05-24,20709.0
37,96,2013-05-31,20701.0
37,96,2013-06-07,20693.0
37,96,2013-06-14,20686.0
37,96,2013-06-21,20681.0
37,96,2013-06-28,20681.0
37,96,2013-07-05,20684.0
37,96,2013-07-12,20686.0
37,96,2013-07-19,20689.0
37,96,2013-07-26,20691.0
37,97,2012-11-02,13498.329620042137
37,97,2012-11-09,13884.458345820125
37,97,2012-11-16,13820.097971689258
37,97,2012-11-23,13827.647188170828
37,97,2012-11-30,13820.940589586482
37,97,2012-12-07,13787.742226324914
37,97,2012-12-14,14027.373274294978
37,97,2012-12-21,14030.346848856143
37,97,2012-12-28,13924.643379262085
37,97,2013-01-04,13879.843598597628
37,97,2013-01-11,14244.654986023612
37,97,2013-01-18,14168.244750224934
37,97,2013-01-25,13593.86468573746
37,97,2013-02-01,13979.993411515448
37,97,2013-02-08,13915.633037384581
37,97,2013-02-15,13923.18225386615
37,97,2013-02-22,13916.475655281805
37,97,2013-03-01,13883.277292020237
37,97,2013-03-08,14122.908339990301
37,97,2013-03-15,14125.881914551466
37,97,2013-03-22,14020.178444957408
37,97,2013-03-29,13975.378664292952
37,97,2013-04-05,14340.190051718935
37,97,2013-04-12,14263.779815920258
37,97,2013-04-19,13689.399751432784
37,97,2013-04-26,14075.528477210772
37,97,2013-05-03,14011.168103079905
37,97,2013-05-10,14018.717319561474
37,97,2013-05-17,14012.010720977129
37,97,2013-05-24,13978.81235771556
37,97,2013-05-31,14218.443405685624
37,97,2013-06-07,14221.41698024679
37,97,2013-06-14,14115.713510652731
37,97,2013-06-21,14070.913729988275
37,97,2013-06-28,14435.725117414258
37,97,2013-07-05,14359.31488161558
37,97,2013-07-12,13784.934817128107
37,97,2013-07-19,14171.063542906095
37,97,2013-07-26,14106.703168775228
37,98,2012-11-02,5609.888548886978
37,98,2012-11-09,5407.3089634368425
37,98,2012-11-16,5666.967161725535
37,98,2012-11-23,5658.718807269096
37,98,2012-11-30,5709.198736542501
37,98,2012-12-07,5425.12540906275
37,98,2012-12-14,5821.415798541626
37,98,2012-12-21,5609.598056100278
37,98,2012-12-28,5852.673808049
37,98,2013-01-04,6072.080036590271
37,98,2013-01-11,5904.803408213693
37,98,2013-01-18,5993.526245686567
37,98,2013-01-25,5723.970022050148
37,98,2013-02-01,5536.56740879986
37,98,2013-02-08,5134.28321864237
37,98,2013-02-15,5291.991755849479
37,98,2013-02-22,5721.103155674239
37,98,2013-03-01,5823.052816755822
37,98,2013-03-08,5701.987932068456
37,98,2013-03-15,5604.657349482478
37,98,2013-03-22,5407.897988057881
37,98,2013-03-29,5714.076905480887
37,98,2013-04-05,5571.545340473625
37,98,2013-04-12,5490.051598444011
37,98,2013-04-19,5393.710818392806
37,98,2013-04-26,5544.490737856506
37,98,2013-05-03,5358.407861319248
37,98,2013-05-10,5425.054565327273
37,98,2013-05-17,5258.107871128953
37,98,2013-05-24,5028.803617239955
37,98,2013-05-31,5023.524670387835
37,98,2013-06-07,5023.194736209577
37,98,2013-06-14,4995.8101994142
37,98,2013-06-21,4903.758563680344
37,98,2013-06-28,4876.04409270671
37,98,2013-07-05,4891.880933263072
37,98,2013-07-12,4897.159880115193
37,98,2013-07-19,4987.561844957761
37,98,2013-07-26,4921.575009306252
37,99,2012-11-02,10.0
37,99,2012-11-09,10.0
37,99,2012-11-16,10.0
37,99,2012-11-23,10.0
37,99,2012-11-30,10.0
37,99,2012-12-07,10.0
37,99,2012-12-14,10.0
37,99,2012-12-21,10.0
37,99,2012-12-28,10.0
37,99,2013-01-04,10.0
37,99,2013-01-11,10.0
37,99,2013-01-18,10.0
37,99,2013-01-25,10.0
37,99,2013-02-01,10.0
37,99,2013-02-08,10.0
37,99,2013-02-15,10.0
37,99,2013-02-22,10.0
37,99,2013-03-01,10.0
37,99,2013-03-08,10.0
37,99,2013-03-15,10.0
37,99,2013-03-22,10.0
37,99,2013-03-29,10.0
37,99,2013-04-05,10.0
37,99,2013-04-12,10.0
37,99,2013-04-19,10.0
37,99,2013-04-26,10.0
37,99,2013-05-03,10.0
37,99,2013-05-10,10.0
37,99,2013-05-17,10.0
37,99,2013-05-24,10.0
37,99,2013-05-31,10.0
37,99,2013-06-07,10.0
37,99,2013-06-14,10.0
37,99,2013-06-21,10.0
37,99,2013-06-28,10.0
37,99,2013-07-05,10.0
37,99,2013-07-12,10.0
37,99,2013-07-19,10.0
37,99,2013-07-26,10.0
38,1,2012-11-02,7290.0
38,1,2012-11-09,7199.0
38,1,2012-11-16,7222.0
38,1,2012-11-23,7237.0
38,1,2012-11-30,7244.0
38,1,2012-12-07,7257.0
38,1,2012-12-14,7263.0
38,1,2012-12-21,7269.0
38,1,2012-12-28,7280.0
38,1,2013-01-04,7282.0
38,1,2013-01-11,7303.0
38,1,2013-01-18,7336.0
38,1,2013-01-25,7367.0
38,1,2013-02-01,7371.0
38,1,2013-02-08,7389.0
38,1,2013-02-15,7415.0
38,1,2013-02-22,7447.0
38,1,2013-03-01,7464.0
38,1,2013-03-08,7484.0
38,1,2013-03-15,7515.0
38,1,2013-03-22,7544.0
38,1,2013-03-29,7557.0
38,1,2013-04-05,7553.0
38,1,2013-04-12,7554.0
38,1,2013-04-19,7556.0
38,1,2013-04-26,7561.0
38,1,2013-05-03,7550.0
38,1,2013-05-10,7507.0
38,1,2013-05-17,7457.0
38,1,2013-05-24,7395.0
38,1,2013-05-31,7399.0
38,1,2013-06-07,7406.0
38,1,2013-06-14,7412.0
38,1,2013-06-21,7418.0
38,1,2013-06-28,7424.0
38,1,2013-07-05,7430.0
38,1,2013-07-12,7436.0
38,1,2013-07-19,7441.0
38,1,2013-07-26,7447.0
38,2,2012-11-02,12176.0
38,2,2012-11-09,12247.0
38,2,2012-11-16,12113.0
38,2,2012-11-23,12220.0
38,2,2012-11-30,12230.0
38,2,2012-12-07,12197.0
38,2,2012-12-14,12201.0
38,2,2012-12-21,12192.0
38,2,2012-12-28,12208.0
38,2,2013-01-04,12205.0
38,2,2013-01-11,12200.0
38,2,2013-01-18,12201.0
38,2,2013-01-25,12201.0
38,2,2013-02-01,12203.0
38,2,2013-02-08,12202.0
38,2,2013-02-15,12201.0
38,2,2013-02-22,12201.0
38,2,2013-03-01,12201.0
38,2,2013-03-08,12201.0
38,2,2013-03-15,12201.0
38,2,2013-03-22,12201.0
38,2,2013-03-29,12201.0
38,2,2013-04-05,12201.0
38,2,2013-04-12,12201.0
38,2,2013-04-19,12201.0
38,2,2013-04-26,12201.0
38,2,2013-05-03,12201.0
38,2,2013-05-10,12201.0
38,2,2013-05-17,12201.0
38,2,2013-05-24,12201.0
38,2,2013-05-31,12201.0
38,2,2013-06-07,12201.0
38,2,2013-06-14,12201.0
38,2,2013-06-21,12201.0
38,2,2013-06-28,12201.0
38,2,2013-07-05,12201.0
38,2,2013-07-12,12201.0
38,2,2013-07-19,12201.0
38,2,2013-07-26,12201.0
38,3,2012-11-02,515.376233556691
38,3,2012-11-09,451.634496381732
38,3,2012-11-16,868.4667910464025
38,3,2012-11-23,458.83962733360056
38,3,2012-11-30,458.8607129153326
38,3,2012-12-07,453.96030819961607
38,3,2012-12-14,449.9466433848387
38,3,2012-12-21,462.75770142735485
38,3,2012-12-28,419.2435393107552
38,3,2013-01-04,489.99678849347913
38,3,2013-01-11,495.22932827305334
38,3,2013-01-18,513.5785569478189
38,3,2013-01-25,513.6726341143182
38,3,2013-02-01,552.1691791662644
38,3,2013-02-08,527.6838132062331
38,3,2013-02-15,490.5714156552514
38,3,2013-02-22,492.2367410858858
38,3,2013-03-01,492.2367410858858
38,3,2013-03-08,615.8735035596326
38,3,2013-03-15,513.851744430524
38,3,2013-03-22,513.851744430524
38,3,2013-03-29,520.2689410820576
38,3,2013-04-05,467.42711742486466
38,3,2013-04-12,464.3349516501195
38,3,2013-04-19,464.3349516501195
38,3,2013-04-26,464.3349516501195
38,3,2013-05-03,504.4715997978932
38,3,2013-05-10,477.6124256012772
38,3,2013-05-17,456.9840552741656
38,3,2013-05-24,476.5390036159298
38,3,2013-05-31,463.58793401010746
38,3,2013-06-07,464.05463922112807
38,3,2013-06-14,467.9749629937013
38,3,2013-06-21,459.27091080816666
38,3,2013-06-28,459.27091080816666
38,3,2013-07-05,1074.9250899260232
38,3,2013-07-12,647.84315132105
38,3,2013-07-19,463.5645987495564
38,3,2013-07-26,494.7405068457341
38,4,2012-11-02,11506.0
38,4,2012-11-09,11498.0
38,4,2012-11-16,11461.0
38,4,2012-11-23,11455.0
38,4,2012-11-30,11449.0
38,4,2012-12-07,11447.0
38,4,2012-12-14,11427.0
38,4,2012-12-21,11422.0
38,4,2012-12-28,11414.0
38,4,2013-01-04,11451.0
38,4,2013-01-11,11472.0
38,4,2013-01-18,11412.0
38,4,2013-01-25,11415.0
38,4,2013-02-01,11428.0
38,4,2013-02-08,11436.0
38,4,2013-02-15,11433.0
38,4,2013-02-22,11415.0
38,4,2013-03-01,11400.0
38,4,2013-03-08,11433.0
38,4,2013-03-15,11431.0
38,4,2013-03-22,11407.0
38,4,2013-03-29,11423.0
38,4,2013-04-05,11426.0
38,4,2013-04-12,11425.0
38,4,2013-04-19,11405.0
38,4,2013-04-26,11433.0
38,4,2013-05-03,11430.0
38,4,2013-05-10,11435.0
38,4,2013-05-17,11432.0
38,4,2013-05-24,11430.0
38,4,2013-05-31,11429.0
38,4,2013-06-07,11428.0
38,4,2013-06-14,11427.0
38,4,2013-06-21,11426.0
38,4,2013-06-28,11426.0
38,4,2013-07-05,11426.0
38,4,2013-07-12,11427.0
38,4,2013-07-19,11426.0
38,4,2013-07-26,11424.0
38,5,2012-11-02,445.59734202418866
38,5,2012-11-09,438.0599111389249
38,5,2012-11-16,495.4742172123216
38,5,2012-11-23,464.17043726778115
38,5,2012-11-30,467.92112057910856
38,5,2012-12-07,465.03597957039517
38,5,2012-12-14,494.21196802100945
38,5,2012-12-21,519.1323734837715
38,5,2012-12-28,517.2570318281078
38,5,2013-01-04,533.6662713151652
38,5,2013-01-11,512.785063264602
38,5,2013-01-18,541.9971159778252
38,5,2013-01-25,496.1233739392821
38,5,2013-02-01,494.9332532731878
38,5,2013-02-08,475.3864229391545
38,5,2013-02-15,503.66080482454583
38,5,2013-02-22,494.82506048536106
38,5,2013-03-01,500.19863561408977
38,5,2013-03-08,455.76746407990345
38,5,2013-03-15,451.07910994074416
38,5,2013-03-22,425.6538048014573
38,5,2013-03-29,446.8956554781097
38,5,2013-04-05,423.05717789361523
38,5,2013-04-12,437.0140475232663
38,5,2013-04-19,441.522080349381
38,5,2013-04-26,418.47701654228274
38,5,2013-05-03,396.47781635084306
38,5,2013-05-10,420.4966152483821
38,5,2013-05-17,372.7114672915664
38,5,2013-05-24,392.7631973021245
38,5,2013-05-31,381.18656900466203
38,5,2013-06-07,349.4139536462057
38,5,2013-06-14,341.2994945591993
38,5,2013-06-21,358.8267261871332
38,5,2013-06-28,349.23363233316115
38,5,2013-07-05,305.9204529398512
38,5,2013-07-12,339.6044742165802
38,5,2013-07-19,335.49314827916356
38,5,2013-07-26,348.04351166706687
38,6,2012-11-02,31.8812149499093
38,6,2012-11-09,31.690101646625
38,6,2012-11-16,31.498988343340695
38,6,2012-11-23,31.307875040056395
38,6,2012-11-30,31.11676173677209
38,6,2012-12-07,30.925648433487787
38,6,2012-12-14,30.734535130203486
38,6,2012-12-21,30.543421826919182
38,6,2012-12-28,30.352308523634882
38,6,2013-01-04,30.161195220350578
38,6,2013-01-11,29.970081917066274
38,6,2013-01-18,29.778968613781974
38,6,2013-01-25,29.58785531049767
38,6,2013-02-01,29.39674200721337
38,6,2013-02-08,29.205628703929065
38,6,2013-02-15,29.014515400644765
38,6,2013-02-22,28.82340209736046
38,6,2013-03-01,28.63228879407616
38,6,2013-03-08,28.441175490791856
38,6,2013-03-15,28.250062187507552
38,6,2013-03-22,28.058948884223252
38,6,2013-03-29,27.867835580938948
38,6,2013-04-05,27.676722277654648
38,6,2013-04-12,27.485608974370344
38,6,2013-04-19,27.29449567108604
38,6,2013-04-26,27.10338236780174
38,6,2013-05-03,26.912269064517435
38,6,2013-05-10,26.721155761233135
38,6,2013-05-17,26.53004245794883
38,6,2013-05-24,26.338929154664527
38,6,2013-05-31,26.147815851380226
38,6,2013-06-07,25.956702548095922
38,6,2013-06-14,25.765589244811622
38,6,2013-06-21,25.574475941527318
38,6,2013-06-28,25.383362638243014
38,6,2013-07-05,25.192249334958714
38,6,2013-07-12,25.00113603167441
38,6,2013-07-19,24.81002272839011
38,6,2013-07-26,24.618909425105805
38,7,2012-11-02,406.0
38,7,2012-11-09,406.0
38,7,2012-11-16,407.0
38,7,2012-11-23,407.0
38,7,2012-11-30,408.0
38,7,2012-12-07,405.0
38,7,2012-12-14,409.0
38,7,2012-12-21,405.0
38,7,2012-12-28,402.0
38,7,2013-01-04,397.0
38,7,2013-01-11,385.0
38,7,2013-01-18,382.0
38,7,2013-01-25,372.0
38,7,2013-02-01,345.0
38,7,2013-02-08,340.0
38,7,2013-02-15,336.0
38,7,2013-02-22,333.0
38,7,2013-03-01,328.0
38,7,2013-03-08,326.0
38,7,2013-03-15,327.0
38,7,2013-03-22,329.0
38,7,2013-03-29,331.0
38,7,2013-04-05,330.0
38,7,2013-04-12,333.0
38,7,2013-04-19,337.0
38,7,2013-04-26,343.0
38,7,2013-05-03,348.0
38,7,2013-05-10,354.0
38,7,2013-05-17,359.0
38,7,2013-05-24,365.0
38,7,2013-05-31,363.0
38,7,2013-06-07,362.0
38,7,2013-06-14,360.0
38,7,2013-06-21,359.0
38,7,2013-06-28,357.0
